Time,Open,High,Low,Last,Change,%Chg,Volume
"10/01/2021 21:00",1.000412,1.000509,1.000402,1.000414,2.0E-6,0.00%,514
"10/01/2021 20:00",1.000508,1.000508,1.000401,1.000412,-9.5E-5,-0.01%,374
"10/01/2021 19:00",1.000503,1.000515,1.000404,1.000507,3.0E-6,0.00%,445
"10/01/2021 18:00",1.000599,1.000602,1.000409,1.000504,-9.5E-5,-0.01%,599
"10/01/2021 17:00",1.000501,1.000604,1.000409,1.000599,9.8E-5,+0.01%,452
"10/01/2021 16:00",1.000496,1.000691,1.000492,1.000501,5.0E-6,0.00%,419
"10/01/2021 15:00",1.000494,1.000599,1.000401,1.000496,2.0E-6,0.00%,366
"10/01/2021 14:00",1.000498,1.000505,1.000399,1.000494,-7.0E-6,0.00%,442
"10/01/2021 13:00",1.000398,1.000594,1.000396,1.000501,0.000103,+0.01%,489
"10/01/2021 12:00",1.0004,1.000501,1.000307,1.000398,-2.0E-6,0.00%,407
"10/01/2021 11:00",1.000304,1.0005,1.00022,1.0004,9.6E-5,+0.01%,481
"10/01/2021 10:00",1.000307,1.000402,1.000296,1.000304,2.0E-6,0.00%,458
"10/01/2021 09:00",1.0003,1.000402,1.000201,1.000302,2.0E-6,0.00%,620
"10/01/2021 08:00",1.000207,1.000398,1.0002,1.0003,9.3E-5,+0.01%,462
"10/01/2021 07:00",1.0002,1.000492,1.000197,1.000207,7.0E-6,0.00%,502
"10/01/2021 06:00",1.000293,1.0003,1.0001,1.0002,-9.3E-5,-0.01%,464
"10/01/2021 05:00",1.000107,1.000296,1.0001,1.000293,0.000186,+0.02%,533
"10/01/2021 04:00",1.000203,1.000206,1.000102,1.000107,-9.6E-5,-0.01%,458
"10/01/2021 03:00",1.000102,1.000203,1.0001,1.000203,0.000101,+0.01%,444
"10/01/2021 02:00",1.000104,1.000199,1.000004,1.000102,-2.0E-6,0.00%,544
"10/01/2021 01:00",1.000104,1.000199,1.000006,1.000104,0,0.00%,581
"10/01/2021 00:00",1.000007,1.000105,1.000002,1.000104,9.4E-5,+0.01%,411
"09/30/2021 23:00",1.000097,1.000105,1.000002,1.00001,-8.7E-5,-0.01%,370
"09/30/2021 22:00",1.000097,1.000104,1.000002,1.000097,0,0.00%,542
"09/30/2021 21:00",1.000103,1.0002,1.000096,1.000097,-6.0E-6,0.00%,870
"09/30/2021 20:00",1.000104,1.000201,1.000096,1.000103,-1.0E-6,0.00%,869
"09/30/2021 19:00",1.000196,1.000201,1.000096,1.000104,-9.2E-5,-0.01%,762
"09/30/2021 18:00",1.000001,1.000196,0.999909,1.000196,0.000287,+0.03%,692
"09/30/2021 17:00",0.999911,1.000013,0.999909,0.999909,-2.0E-6,0.00%,515
"09/30/2021 16:00",1.000004,1.000103,0.99991,0.999911,-9.3E-5,-0.01%,474
"09/30/2021 15:00",1.000004,1.000104,0.999912,1.000004,0,0.00%,424
"09/30/2021 14:00",0.999933,1.000104,0.999912,1.000004,7.1E-5,+0.01%,517
"09/30/2021 13:00",0.999923,1.00002,0.999914,0.999933,1.0E-5,0.00%,402
"09/30/2021 12:00",0.999924,1.000021,0.999913,0.999923,-1.0E-6,0.00%,367
"09/30/2021 11:00",0.999923,1.000024,0.999913,0.999924,1.0E-6,0.00%,353
"09/30/2021 10:00",1.000025,1.000118,0.999915,0.999923,-0.000102,-0.01%,584
"09/30/2021 09:00",1.000022,1.00012,1.000013,1.000025,3.0E-6,0.00%,570
"09/30/2021 08:00",1.00004,1.00012,0.999926,1.000022,-1.8E-5,0.00%,495
"09/30/2021 07:00",1.000032,1.000125,0.999928,1.00004,8.0E-6,0.00%,387
"09/30/2021 06:00",1.000022,1.000124,0.999933,1.000032,-8.4E-5,-0.01%,492
"09/30/2021 05:00",1.000016,1.000116,0.999915,1.000116,0.0001,+0.01%,387
"09/30/2021 04:00",0.999922,1.000111,0.999915,1.000016,9.4E-5,+0.01%,358
"09/30/2021 03:00",1.000011,1.000117,0.999915,0.999922,-8.9E-5,-0.01%,516
"09/30/2021 02:00",0.999924,1.000022,0.999824,1.000011,8.7E-5,+0.01%,406
"09/30/2021 01:00",1.00001,1.000112,0.999916,0.999924,8.0E-6,0.00%,416
"09/30/2021 00:00",1.000013,1.000018,0.999915,0.999916,-9.7E-5,-0.01%,315
"09/29/2021 23:00",1.000005,1.000018,0.999915,1.000013,1.0E-5,0.00%,325
"09/29/2021 22:00",0.999906,1.000015,0.999818,1.000003,9.7E-5,+0.01%,362
"09/29/2021 21:00",0.999913,1.000015,0.999812,0.999906,-7.0E-6,0.00%,491
"09/29/2021 20:00",0.99992,1.000007,0.999817,0.999913,-7.0E-6,0.00%,780
"09/29/2021 19:00",0.999913,0.999921,0.999818,0.99992,7.0E-6,0.00%,586
"09/29/2021 18:00",0.999826,0.99992,0.999725,0.999913,8.7E-5,+0.01%,373
"09/29/2021 17:00",0.999825,0.99992,0.999723,0.999826,-9.3E-5,-0.01%,404
"09/29/2021 16:00",0.999823,0.99993,0.999816,0.999919,9.8E-5,+0.01%,371
"09/29/2021 15:00",0.999831,0.999928,0.99981,0.999821,-1.0E-5,0.00%,369
"09/29/2021 14:00",0.999817,0.999928,0.999814,0.999831,1.4E-5,0.00%,316
"09/29/2021 13:00",0.999915,0.999935,0.999814,0.999817,-9.8E-5,-0.01%,365
"09/29/2021 12:00",1.000018,1.000019,0.999814,0.999915,-0.000103,-0.01%,398
"09/29/2021 11:00",0.999913,1.000018,0.999814,1.000018,0.000108,+0.01%,532
"09/29/2021 10:00",0.999924,1.000018,0.999813,0.99991,-1.4E-5,0.00%,508
"09/29/2021 09:00",0.999822,1.000021,0.999815,0.999924,0.000102,+0.01%,696
"09/29/2021 08:00",0.999917,0.999918,0.999815,0.999822,-9.5E-5,-0.01%,680
"09/29/2021 07:00",1.000004,1.000015,0.999817,0.999917,-8.7E-5,-0.01%,689
"09/29/2021 06:00",1.000015,1.000015,0.999828,1.000004,-1.1E-5,0.00%,659
"09/29/2021 05:00",1.000015,1.000108,0.999913,1.000015,0,0.00%,496
"09/29/2021 04:00",1.000102,1.000148,1.000004,1.000015,-8.7E-5,-0.01%,378
"09/29/2021 03:00",1.00011,1.000231,1.00001,1.000102,-8.0E-6,0.00%,724
"09/29/2021 02:00",1.000103,1.000125,0.99992,1.00011,0.0001,+0.01%,738
"09/29/2021 01:00",1.000103,1.000121,0.999919,1.00001,-9.3E-5,-0.01%,682
"09/29/2021 00:00",1.000014,1.000122,0.999919,1.000103,8.9E-5,+0.01%,446
"09/28/2021 23:00",1.000114,1.000123,0.999926,1.000014,-0.0001,-0.01%,797
"09/28/2021 22:00",1.000121,1.000216,1.000009,1.000114,-7.0E-6,0.00%,385
"09/28/2021 21:00",1.000105,1.000216,1.000011,1.000121,1.4E-5,0.00%,1091
"09/28/2021 20:00",1.000025,1.000118,1.000012,1.000107,-1.1E-5,0.00%,373
"09/28/2021 19:00",1.00021,1.000211,1.000012,1.000118,-9.2E-5,-0.01%,395
"09/28/2021 18:00",1.000111,1.000226,1.000016,1.00021,0.000192,+0.02%,428
"09/28/2021 17:00",1.000117,1.000213,1.000017,1.000018,-9.9E-5,-0.01%,477
"09/28/2021 16:00",1.000118,1.000222,0.999646,1.000117,-1.0E-6,0.00%,488
"09/28/2021 15:00",0.999837,1.00012,0.999833,1.000118,0.000192,+0.02%,402
"09/28/2021 14:00",1.000048,1.000233,0.999748,0.999926,-0.000123,-0.01%,575
"09/28/2021 13:00",1.000047,1.000143,0.999934,1.000049,3.0E-6,0.00%,427
"09/28/2021 12:00",1.000048,1.000138,0.999925,1.000046,-2.0E-6,0.00%,541
"09/28/2021 11:00",1.000031,1.000141,1.000015,1.000048,1.7E-5,0.00%,392
"09/28/2021 10:00",1.000122,1.000122,1.000014,1.000031,-1.0E-6,0.00%,403
"09/28/2021 09:00",1.000023,1.000131,0.999931,1.000032,9.0E-6,0.00%,492
"09/28/2021 08:00",1.00012,1.000143,1.000012,1.000023,-9.7E-5,-0.01%,632
"09/28/2021 07:00",1.000143,1.000153,1.00002,1.00012,-2.3E-5,0.00%,629
"09/28/2021 06:00",1.000116,1.000151,1.00002,1.000143,2.7E-5,0.00%,573
"09/28/2021 05:00",1.000132,1.000213,1.000022,1.000116,-1.6E-5,0.00%,644
"09/28/2021 04:00",1.00022,1.000234,1.000042,1.000132,-8.8E-5,-0.01%,473
"09/28/2021 03:00",1.000304,1.000325,1.000118,1.00022,-8.4E-5,-0.01%,466
"09/28/2021 02:00",1.000403,1.000403,1.00021,1.000304,-9.9E-5,-0.01%,548
"09/28/2021 01:00",1.000428,1.000428,1.000307,1.000403,-2.5E-5,0.00%,529
"09/28/2021 00:00",1.000308,1.000428,1.000308,1.000428,0.00012,+0.01%,751
"09/27/2021 23:00",1.000409,1.000413,1.000308,1.000308,-0.000105,-0.01%,369
"09/27/2021 22:00",1.000413,1.000413,1.000308,1.000413,0,0.00%,382
"09/27/2021 21:00",1.000399,1.000505,1.00031,1.000413,-7.9E-5,-0.01%,742
"09/27/2021 20:00",1.000311,1.000504,1.000308,1.000492,0.000181,+0.02%,662
"09/27/2021 19:00",1.000315,1.000417,1.000308,1.000311,-4.0E-6,0.00%,398
"09/27/2021 18:00",1.000324,1.000419,1.000224,1.000315,-9.0E-6,0.00%,401
"09/27/2021 17:00",1.000331,1.000417,1.000224,1.000324,-7.0E-6,0.00%,389
"09/27/2021 16:00",1.000315,1.000422,1.000228,1.000331,1.2E-5,0.00%,355
"09/27/2021 15:00",1.000326,1.000426,1.000314,1.000319,-3.0E-6,0.00%,292
"09/27/2021 14:00",1.000219,1.000426,1.000218,1.000322,0.000103,+0.01%,385
"09/27/2021 13:00",1.000225,1.000325,1.000218,1.000219,-6.0E-6,0.00%,344
"09/27/2021 12:00",1.000316,1.000322,1.000216,1.000225,-9.1E-5,-0.01%,389
"09/27/2021 11:00",1.000412,1.000508,1.000216,1.000316,-9.6E-5,-0.01%,593
"09/27/2021 10:00",1.000322,1.000422,1.000309,1.000412,9.0E-5,+0.01%,555
"09/27/2021 09:00",1.00032,1.000507,1.000309,1.000322,2.0E-6,0.00%,430
"09/27/2021 08:00",1.000407,1.000514,1.000309,1.00032,-8.7E-5,-0.01%,491
"09/27/2021 07:00",1.000416,1.000505,1.00031,1.000407,-9.0E-6,0.00%,561
"09/27/2021 06:00",1.00041,1.000416,1.000309,1.000416,9.7E-5,+0.01%,390
"09/27/2021 05:00",1.000319,1.000497,1.000213,1.000319,0,0.00%,647
"09/27/2021 04:00",1.000335,1.000499,1.000227,1.000319,-1.6E-5,0.00%,685
"09/27/2021 03:00",1.000324,1.000425,1.000314,1.000335,1.1E-5,0.00%,359
"09/27/2021 02:00",1.000403,1.000506,1.000235,1.000324,-7.9E-5,-0.01%,466
"09/27/2021 01:00",1.000504,1.000517,1.000335,1.000403,-0.000101,-0.01%,453
"09/27/2021 00:00",1.000336,1.000517,1.000305,1.000504,0.000168,+0.02%,590
"09/26/2021 23:00",1.000365,1.000455,1.00033,1.000336,-2.9E-5,0.00%,382
"09/26/2021 22:00",1.000422,1.000454,1.00034,1.000365,-5.7E-5,-0.01%,346
"09/26/2021 21:00",1.000495,1.000533,1.000321,1.000422,-7.3E-5,-0.01%,389
"09/26/2021 20:00",1.000406,1.000528,1.000321,1.000495,8.9E-5,+0.01%,616
"09/26/2021 19:00",1.000402,1.000536,1.000391,1.000406,-1.0E-6,0.00%,420
"09/26/2021 18:00",1.000452,1.000559,1.000407,1.000407,-4.5E-5,0.00%,470
"09/26/2021 17:00",1.000442,1.000553,1.000374,1.000452,1.0E-5,0.00%,392
"09/26/2021 16:00",1.000496,1.000546,1.000346,1.000442,-5.4E-5,-0.01%,416
"09/26/2021 15:00",1.000431,1.000546,1.000402,1.000496,6.5E-5,+0.01%,352
"09/26/2021 14:00",1.000457,1.000547,1.000364,1.000431,-2.6E-5,0.00%,363
"09/26/2021 13:00",1.000438,1.000547,1.000412,1.000457,1.9E-5,0.00%,326
"09/26/2021 12:00",1.000438,1.000548,1.000404,1.000438,0,0.00%,369
"09/26/2021 11:00",1.000461,1.000545,1.000349,1.000438,-2.3E-5,0.00%,366
"09/26/2021 10:00",1.00044,1.000546,1.000349,1.000461,2.1E-5,0.00%,440
"09/26/2021 09:00",1.000369,1.00046,1.000339,1.00044,7.1E-5,+0.01%,456
"09/26/2021 08:00",1.000354,1.000456,1.000337,1.000369,1.5E-5,0.00%,450
"09/26/2021 07:00",1.000333,1.000444,1.00032,1.000354,2.1E-5,0.00%,401
"09/26/2021 06:00",1.000348,1.000434,1.000319,1.000333,-1.5E-5,0.00%,358
"09/26/2021 05:00",1.000326,1.000521,1.000324,1.000348,2.1E-5,0.00%,541
"09/26/2021 04:00",1.000631,1.000718,1.000321,1.000327,-0.000304,-0.03%,639
"09/26/2021 03:00",1.000708,1.000726,1.000595,1.000631,-7.7E-5,-0.01%,535
"09/26/2021 02:00",1.000609,1.000723,1.000504,1.000708,9.9E-5,+0.01%,458
"09/26/2021 01:00",1.000597,1.000631,1.000504,1.000609,1.2E-5,0.00%,310
"09/26/2021 00:00",1.000597,1.000657,1.000418,1.000597,0,0.00%,413
"09/25/2021 23:00",1.000593,1.000607,1.000501,1.000597,4.0E-6,0.00%,341
"09/25/2021 22:00",1.000501,1.000607,1.000492,1.000593,9.2E-5,+0.01%,370
"09/25/2021 21:00",1.000606,1.000607,1.000501,1.000501,-0.000105,-0.01%,418
"09/25/2021 20:00",1.00052,1.000606,1.000501,1.000606,8.7E-5,+0.01%,437
"09/25/2021 19:00",1.000519,1.000632,1.0005,1.000519,-3.0E-6,0.00%,374
"09/25/2021 18:00",1.000592,1.000635,1.000466,1.000522,-7.0E-5,-0.01%,373
"09/25/2021 17:00",1.000605,1.000606,1.000419,1.000592,-1.3E-5,0.00%,496
"09/25/2021 16:00",1.000618,1.000618,1.000493,1.000605,-1.3E-5,0.00%,330
"09/25/2021 15:00",1.000595,1.000618,1.000403,1.000618,0.000114,+0.01%,562
"09/25/2021 14:00",1.000503,1.000606,1.000495,1.000504,1.0E-6,0.00%,314
"09/25/2021 13:00",1.000516,1.000606,1.000417,1.000503,-1.3E-5,0.00%,416
"09/25/2021 12:00",1.000447,1.000623,1.000416,1.000516,6.9E-5,+0.01%,571
"09/25/2021 11:00",1.000531,1.000626,1.000431,1.000447,-8.4E-5,-0.01%,619
"09/25/2021 10:00",1.000521,1.000626,1.000512,1.000531,1.0E-5,0.00%,318
"09/25/2021 09:00",1.000615,1.000713,1.000511,1.000521,-9.4E-5,-0.01%,418
"09/25/2021 08:00",1.000616,1.000726,1.000602,1.000615,-1.0E-6,0.00%,619
"09/25/2021 07:00",1.00051,1.000714,1.00051,1.000616,0.000106,+0.01%,395
"09/25/2021 06:00",1.000612,1.000621,1.00051,1.00051,-0.000102,-0.01%,372
"09/25/2021 05:00",1.000519,1.000621,1.00051,1.000612,9.3E-5,+0.01%,383
"09/25/2021 04:00",1.000613,1.000713,1.000515,1.000519,-9.4E-5,-0.01%,526
"09/25/2021 03:00",1.00061,1.000714,1.000511,1.000613,3.0E-6,0.00%,572
"09/25/2021 02:00",1.000612,1.000716,1.000516,1.00061,-2.0E-6,0.00%,409
"09/25/2021 01:00",1.000615,1.000624,1.000515,1.000612,-3.0E-6,0.00%,276
"09/25/2021 00:00",1.000612,1.000626,1.000518,1.000615,3.0E-6,0.00%,338
"09/24/2021 23:00",1.000701,1.000723,1.000607,1.000612,-8.9E-5,-0.01%,385
"09/24/2021 22:00",1.000711,1.000718,1.000607,1.000701,-1.0E-5,0.00%,372
"09/24/2021 21:00",1.000616,1.000803,1.000603,1.000711,9.5E-5,+0.01%,361
"09/24/2021 20:00",1.000704,1.000713,1.000608,1.000616,-8.8E-5,-0.01%,486
"09/24/2021 19:00",1.000712,1.000803,1.000607,1.000704,-8.0E-6,0.00%,454
"09/24/2021 18:00",1.000706,1.000808,1.0007,1.000712,6.0E-6,0.00%,717
"09/24/2021 17:00",1.000706,1.000898,1.000701,1.000706,0,0.00%,561
"09/24/2021 16:00",1.000705,1.000809,1.000699,1.000706,1.0E-6,0.00%,555
"09/24/2021 15:00",1.00071,1.000807,1.000615,1.000705,-5.0E-6,0.00%,403
"09/24/2021 14:00",1.000618,1.000713,1.000603,1.00071,0.0001,+0.01%,365
"09/24/2021 13:00",1.000617,1.000714,1.000521,1.00061,-4.0E-6,0.00%,443
"09/24/2021 12:00",1.000621,1.000715,1.000503,1.000614,-7.0E-6,0.00%,446
"09/24/2021 11:00",1.000609,1.000707,1.000505,1.000621,1.3E-5,0.00%,598
"09/24/2021 10:00",1.000612,1.000713,1.000511,1.000608,-4.0E-6,0.00%,704
"09/24/2021 09:00",1.000595,1.000712,1.000496,1.000612,1.7E-5,0.00%,657
"09/24/2021 08:00",1.000503,1.000605,1.000402,1.000595,9.2E-5,+0.01%,585
"09/24/2021 07:00",1.000416,1.000513,1.000402,1.000503,8.7E-5,+0.01%,595
"09/24/2021 06:00",1.000428,1.000613,1.000406,1.000416,-1.2E-5,0.00%,668
"09/24/2021 05:00",1.000603,1.0007,1.000322,1.000428,-0.000175,-0.02%,705
"09/24/2021 04:00",1.000503,1.000696,1.000404,1.000603,0.0001,+0.01%,561
"09/24/2021 03:00",1.000421,1.000515,1.000322,1.000503,8.2E-5,+0.01%,474
"09/24/2021 02:00",1.000415,1.000512,1.00032,1.000421,6.0E-6,0.00%,508
"09/24/2021 01:00",1.000415,1.000508,1.000315,1.000415,0,0.00%,680
"09/24/2021 00:00",1.000496,1.000602,1.000324,1.000415,-8.1E-5,-0.01%,741
"09/23/2021 23:00",1.0005,1.000513,1.000405,1.000496,-4.0E-6,0.00%,519
"09/23/2021 22:00",1.000408,1.0006,1.000405,1.0005,9.2E-5,+0.01%,696
"09/23/2021 21:00",1.000516,1.000518,1.000408,1.000408,-0.000108,-0.01%,688
"09/23/2021 20:00",1.000602,1.000613,1.000424,1.000516,-8.6E-5,-0.01%,409
"09/23/2021 19:00",1.000511,1.000612,1.000502,1.000602,9.1E-5,+0.01%,375
"09/23/2021 18:00",1.000516,1.000614,1.000501,1.000511,-5.0E-6,0.00%,364
"09/23/2021 17:00",1.000508,1.00061,1.000495,1.000516,8.0E-6,0.00%,351
"09/23/2021 16:00",1.000507,1.000609,1.000497,1.000508,-1.0E-6,0.00%,461
"09/23/2021 15:00",1.000599,1.00061,1.000496,1.000509,-9.0E-5,-0.01%,552
"09/23/2021 14:00",1.000505,1.000609,1.000494,1.000599,9.4E-5,+0.01%,479
"09/23/2021 13:00",1.000405,1.0006,1.000404,1.000505,9.0E-6,0.00%,513
"09/23/2021 12:00",1.000493,1.000601,1.000403,1.000496,3.0E-6,0.00%,448
"09/23/2021 11:00",1.000414,1.000604,1.000403,1.000493,7.9E-5,+0.01%,482
"09/23/2021 10:00",1.000514,1.000699,1.000414,1.000414,-0.000112,-0.01%,552
"09/23/2021 09:00",1.000515,1.000619,1.00041,1.000526,1.1E-5,0.00%,636
"09/23/2021 08:00",1.000509,1.000615,1.000407,1.000515,6.0E-6,0.00%,626
"09/23/2021 07:00",1.000408,1.000519,1.000405,1.000509,0.000101,+0.01%,457
"09/23/2021 06:00",1.000518,1.00052,1.000405,1.000408,-0.00011,-0.01%,467
"09/23/2021 05:00",1.000509,1.00052,1.000402,1.000518,9.0E-6,0.00%,483
"09/23/2021 04:00",1.0005,1.000605,1.000401,1.000509,9.0E-6,0.00%,864
"09/23/2021 03:00",1.000498,1.000603,1.000399,1.0005,2.0E-6,0.00%,791
"09/23/2021 02:00",1.000603,1.000605,1.000399,1.000498,-0.000105,-0.01%,702
"09/23/2021 01:00",1.000407,1.000605,1.0004,1.000603,0.000196,+0.02%,507
"09/23/2021 00:00",1.000507,1.000601,1.000397,1.000407,-0.0001,-0.01%,447
"09/22/2021 23:00",1.000598,1.000601,1.000396,1.000507,5.0E-6,0.00%,485
"09/22/2021 22:00",1.00059,1.000602,1.000491,1.000502,-8.8E-5,-0.01%,458
"09/22/2021 21:00",1.000398,1.000598,1.000393,1.00059,0.000192,+0.02%,399
"09/22/2021 20:00",1.000402,1.000501,1.000391,1.000398,-4.0E-6,0.00%,436
"09/22/2021 19:00",1.00039,1.000499,1.000294,1.000402,1.2E-5,0.00%,409
"09/22/2021 18:00",1.000393,1.0005,1.000296,1.00039,-3.0E-6,0.00%,558
"09/22/2021 17:00",1.000399,1.000493,1.000298,1.000393,-6.0E-6,0.00%,424
"09/22/2021 16:00",1.000407,1.000502,1.000391,1.000399,-8.0E-6,0.00%,433
"09/22/2021 15:00",1.000489,1.000502,1.00039,1.000407,-8.0E-5,-0.01%,548
"09/22/2021 14:00",1.000295,1.000501,1.000294,1.000487,9.6E-5,+0.01%,499
"09/22/2021 13:00",1.000389,1.000595,1.000292,1.000391,2.0E-6,0.00%,557
"09/22/2021 12:00",1.000293,1.0004,1.000194,1.000389,9.6E-5,+0.01%,467
"09/22/2021 11:00",1.000294,1.000302,1.000191,1.000293,1.0E-6,0.00%,459
"09/22/2021 10:00",1.000201,1.000298,1.000097,1.000292,9.1E-5,+0.01%,552
"09/22/2021 09:00",1.000199,1.000297,1.000103,1.000201,2.0E-6,0.00%,708
"09/22/2021 08:00",1.000105,1.0002,1.000003,1.000199,0.000188,+0.02%,1083
"09/22/2021 07:00",1.000014,1.000108,1.000002,1.000011,-3.0E-6,0.00%,808
"09/22/2021 06:00",1.000106,1.000222,1.00001,1.000014,-9.2E-5,-0.01%,559
"09/22/2021 05:00",1.000197,1.000221,1.000103,1.000106,-9.1E-5,-0.01%,702
"09/22/2021 04:00",1.0002,1.000203,1.000103,1.000197,-3.0E-6,0.00%,470
"09/22/2021 03:00",1.000105,1.000317,1.000103,1.0002,9.5E-5,+0.01%,1005
"09/22/2021 02:00",1.000103,1.000201,1.000093,1.000105,2.0E-6,0.00%,745
"09/22/2021 01:00",1.000129,1.000223,0.999997,1.000103,-2.6E-5,0.00%,576
"09/22/2021 00:00",1.000006,1.000223,1.000001,1.000129,2.9E-5,0.00%,575
"09/21/2021 23:00",1.000009,1.000103,0.999999,1.0001,9.1E-5,+0.01%,461
"09/21/2021 22:00",1.000002,1.000102,0.999996,1.000009,7.0E-6,0.00%,573
"09/21/2021 21:00",1.000004,1.000107,0.999998,1.000002,-2.0E-6,0.00%,403
"09/21/2021 20:00",0.999906,1.000102,0.999806,1.000004,9.8E-5,+0.01%,772
"09/21/2021 19:00",0.999898,1.000004,0.999805,0.999906,7.0E-6,0.00%,564
"09/21/2021 18:00",0.9999,0.999999,0.9998,0.999899,-1.0E-6,0.00%,441
"09/21/2021 17:00",0.999901,1.000058,0.9999,0.9999,-1.0E-6,0.00%,541
"09/21/2021 16:00",0.999719,0.999997,0.999622,0.999901,0.000182,+0.02%,558
"09/21/2021 15:00",0.99981,0.999917,0.999636,0.999719,-9.1E-5,-0.01%,538
"09/21/2021 14:00",0.999811,0.999996,0.99981,0.99981,-9.4E-5,-0.01%,438
"09/21/2021 13:00",0.999816,0.999913,0.999719,0.999904,8.8E-5,+0.01%,467
"09/21/2021 12:00",0.999996,1.000001,0.99981,0.999816,-0.00018,-0.02%,499
"09/21/2021 11:00",1.000001,1.000097,0.999903,0.999996,-5.0E-6,0.00%,737
"09/21/2021 10:00",0.999995,1.000007,0.999897,1.000001,6.0E-6,0.00%,737
"09/21/2021 09:00",0.99999,1.00009,0.999897,0.999995,5.0E-6,0.00%,647
"09/21/2021 08:00",0.99999,1.000091,0.999897,0.99999,0,0.00%,579
"09/21/2021 07:00",1.000005,1.000006,0.99981,0.99999,-1.5E-5,0.00%,635
"09/21/2021 06:00",0.99991,1.000005,0.999812,1.000005,9.5E-5,+0.01%,992
"09/21/2021 05:00",0.999914,1.000005,0.99981,0.99991,-4.0E-6,0.00%,857
"09/21/2021 04:00",1.000001,1.000005,0.99981,0.999914,-8.7E-5,-0.01%,1088
"09/21/2021 03:00",0.999795,1.000001,0.999703,1.000001,0.000206,+0.02%,920
"09/21/2021 02:00",0.999704,0.999902,0.999616,0.999795,9.1E-5,+0.01%,867
"09/21/2021 01:00",0.999703,0.999801,0.999615,0.999704,1.0E-6,0.00%,600
"09/21/2021 00:00",0.999711,0.9998,0.999703,0.999703,-7.0E-6,0.00%,502
"09/20/2021 23:00",0.999796,0.9998,0.999703,0.99971,-8.6E-5,-0.01%,673
"09/20/2021 22:00",0.999794,0.999801,0.999703,0.999796,9.3E-5,+0.01%,769
"09/20/2021 21:00",0.999711,0.999818,0.999629,0.999703,-8.0E-6,0.00%,511
"09/20/2021 20:00",0.999712,0.999815,0.99953,0.999711,-1.0E-6,0.00%,465
"09/20/2021 19:00",0.999715,0.999882,0.999608,0.999712,-3.0E-6,0.00%,481
"09/20/2021 18:00",0.999902,0.999903,0.999608,0.999715,-0.000187,-0.02%,511
"09/20/2021 17:00",0.999797,0.999936,0.999793,0.999902,9.8E-5,+0.01%,551
"09/20/2021 16:00",0.999886,0.9999,0.999792,0.999804,-8.2E-5,-0.01%,464
"09/20/2021 15:00",0.999805,0.999899,0.999793,0.999886,8.1E-5,+0.01%,393
"09/20/2021 14:00",0.999912,0.999912,0.9997,0.999805,-0.000107,-0.01%,481
"09/20/2021 13:00",1.000018,1.000088,0.999709,0.999912,-0.000104,-0.01%,470
"09/20/2021 12:00",0.999907,1.000122,0.99981,1.000016,0.000109,+0.01%,570
"09/20/2021 11:00",0.999988,1.000092,0.99989,0.999907,-8.1E-5,-0.01%,603
"09/20/2021 10:00",0.999994,1.000095,0.999901,0.999988,-6.0E-6,0.00%,572
"09/20/2021 09:00",1.000086,1.000109,0.999907,0.999994,-9.0E-5,-0.01%,750
"09/20/2021 08:00",0.999814,1.000095,0.999731,1.000084,0.00027,+0.03%,521
"09/20/2021 07:00",0.999795,0.999933,0.999709,0.999814,1.9E-5,0.00%,523
"09/20/2021 06:00",0.999911,0.999999,0.999741,0.999795,-0.000116,-0.01%,567
"09/20/2021 05:00",0.999909,1.000009,0.999728,0.999911,2.0E-6,0.00%,591
"09/20/2021 04:00",0.99975,0.999914,0.999741,0.999909,0.000159,+0.02%,609
"09/20/2021 03:00",0.999841,0.999927,0.999664,0.99975,-9.1E-5,-0.01%,475
"09/20/2021 02:00",0.999946,1.000369,0.999839,0.999841,-0.000105,-0.01%,543
"09/20/2021 01:00",1.00013,1.000142,0.999854,0.999946,-0.000184,-0.02%,488
"09/20/2021 00:00",1.000026,1.000142,1.000026,1.00013,0.000104,+0.01%,394
"09/19/2021 23:00",1.000174,1.000182,1.000025,1.000026,-0.000148,-0.01%,512
"09/19/2021 22:00",1.000143,1.00026,1.000043,1.000174,3.0E-5,0.00%,646
"09/19/2021 21:00",1.000158,1.000293,1.000044,1.000144,-1.4E-5,0.00%,491
"09/19/2021 20:00",1.000237,1.000238,1.000121,1.000158,-7.9E-5,-0.01%,367
"09/19/2021 19:00",1.00015,1.000239,1.000116,1.000237,8.7E-5,+0.01%,427
"09/19/2021 18:00",1.000229,1.000232,1.000127,1.00015,-7.9E-5,-0.01%,355
"09/19/2021 17:00",1.000218,1.000232,1.000124,1.000229,1.1E-5,0.00%,403
"09/19/2021 16:00",1.000144,1.000228,1.000118,1.000218,7.4E-5,+0.01%,370
"09/19/2021 15:00",1.000225,1.000226,1.000117,1.000144,-8.1E-5,-0.01%,398
"09/19/2021 14:00",1.000174,1.000252,1.00012,1.000225,5.1E-5,+0.01%,374
"09/19/2021 13:00",1.000164,1.00027,1.000128,1.000174,-1.6E-5,0.00%,393
"09/19/2021 12:00",1.000203,1.000281,1.000143,1.00019,6.2E-5,+0.01%,367
"09/19/2021 11:00",1.000229,1.000274,1.000118,1.000128,-0.000101,-0.01%,424
"09/19/2021 10:00",1.000289,1.000313,1.000108,1.000229,1.2E-5,0.00%,513
